"year","ECONOMIC.FREEDOM","rank","quartile","X1a_government_consumption","X1b_transfers","X1c_gov_enterprises","X1d_top_marg_tax_rate","X1_size_government","X2a_judicial_independence","X2b_impartial_courts","X2c_protection_property_rights","X2d_military_interference","X2e_integrity_legal_system","X2f_legal_enforcement_contracts","X2g_restrictions_sale_real_property","X2h_reliability_police","X2i_business_costs_crime","X2j_gender_adjustment","X2_property_rights","X3a_money_growth","X3b_std_inflation","X3c_inflation","X3d_freedom_own_foreign_currency","X3_sound_money","X4a_tariffs","X4b_regulatory_trade_barriers","X4c_black_market","X4d_control_movement_capital_ppl","X4_trade","X5a_credit_market_reg","X5b_labor_market_reg","X5c_business_reg","X5_regulation","continent"
2010,4.06,152,4,7.038235294,0,4,5,5.346078431,2.7650357774,2.9,3.370813487625,1.666666667,5,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.072222222,7.713532988,6.761158189,8.456323608,0,5.732753696,5.345066667,4.2615771652,0,0,1.781688889,5.08301635,5.7392312054,5.0383568092,4.343591116,"South-Eastern Asia"
2008,6.39,96,3,8.197058824,8.599364338,7,6,7.44910579,4.720592459,4.789290833,5.183556367,4.166666667,5,1.168872561,6.067006536,4.939784852,6.53800039,0.666666667,3.942015803,8.666870052,8.544936518,7.980384307,5,7.548047719,7.874777778,6.701573279,10,3.021741683,6.899523185,7.304910932,5.107736344,5.996036541,6.136227939,"South-Eastern Asia"
1990,2.66,113,4,6.86867456335294,0,2,5.97058823529412,5.86798956035294,2.7650357774,3.18815570688889,3.2,1.63908439233333,3.3,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.374072789,7.459379037,3.164,6.292,0,4.228844759,0,4.2615771652,0,0,0,0.496726802,5.7392312054,5.0383568092,3.038143273,"South-Eastern Asia"
2015,6.97,76,2,6.617647059,9.8369215,6,9,8.484856186,4.668706039,4.894406684,4.597787815,7.6,0,5.205943175,8.669629176,5.723270575,6.485043027,1,5.980598311,6.102189957,8.534338022,9.744754459,5,7.345320609,7.722888889,3.588005141,10,5.646291445,6.739296369,8.2695,4.923505882,5.749146631,6.314050838,"South-Eastern Asia"
2006,6.31,101,3,9.247058824,0,0,4.5,6.873529412,4.342984912,4.635626453,5.387209603,5,6.666666667,6.357791074,8.339297603,6.02706974,6.457794032,1,5.912715565,7.716131095,9.300377106,8.4624329,0,6.369735275,5.555426772,5.744640907,10,2.472057603,5.94303132,9.466099731,5.31716953,4.575989117,6.453086126,"South-Eastern Asia"
1985,4.92,67,3,9.008176268,10,7,1,6.752044067,3.77316147355556,3.55127194338889,2.2,5.75366820561111,1.4,3.37014516211765,7.86241909217647,4.25432478125,5.06655069308333,0.777777778,2.187605612,8.426719629,3.452,6.474,0,4.588179907,5.173333333,6.25435699877778,8.6,2,5.257777778,5.502502503,6.15133176194737,5.82825198505556,5.808308326,"South-Eastern Asia"
1985,3.52,102,4,6.86867456335294,0,4.47368421052632,5.97058823529412,5.86798956035294,2.7650357774,3.18815570688889,4.8,1.63908439233333,3.1,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.843921509,9.980954668,9.588,9.686,0,7.313738667,0,4.2615771652,0,0,0,0.20353687,5.7392312054,5.0383568092,2.927478001,"South-Eastern Asia"
2005,3.99,139,4,10,0,4,5,6.333333333,2.7650357774,2.8,3.370813487625,0,5,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,2.504878049,7.097136515,4.602349737,8.126276372,0,4.956440656,5.4184,4.2615771652,0,0,1.806133333,3.996894412,5.7392312054,5.0383568092,4.359290288,"South-Eastern Asia"
1970,6.57857142857143,98.7142857142857,3.14285714285714,0.0938235294,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
1980,3.81,90,4,6.86867456335294,0,4.47368421052632,5.97058823529412,5.86798956035294,2.7650357774,3.18815570688889,3.4,1.63908439233333,8.3,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,5.153344471,9.262052873,8.588,9.752,0,6.900513218,0.533333333,4.2615771652,0,0,0.177777778,0.4671338,5.7392312054,5.0383568092,3.026973321,"South-Eastern Asia"
2012,6.69,91,3,0,6.806636447,8,10,6.201659112,3.990941751,3.924543005,3.025033121,5.6,0,0,0,4.527033184,5.362234568,1,3.775683661,9.109080961,9.156284442,7.64,10,8.976341351,9.351111111,5.276331613,0,6.611584841,7.079675855,9.5,7.356307331,5.36788952,7.408065617,"South-Eastern Asia"
2005,8.91,2,1,5.812026903,9.171662125,8,10,8.245922257,7.012987013,7.97008547,8.895833333,8.333333333,8.333333333,8.478714273,8.909515398,9.166666667,9.291666667,1,8.488015054,9.829142588,9.114581862,9.914978745,10,9.714675799,9.993333333,9.080828158,10,8.403386346,9.369386959,10,7.653473618,8.543507943,8.732327187,"South-Eastern Asia"
1980,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
2014,6.62,102,3,4.514705882,9.13197456,7,8,7.161670111,5.136744417,4.6665316,5.169020454,3.333,4.167,5.964,7.872421493,3.668202322,4.910352331,0.864864865,4.650483199,9.483324436,9.411617685,9.621924575,0,7.129216674,6.888177778,6.753378705,10,4.794929132,7.109121404,9.126,4.816821294,7.176967925,7.03992974,"South-Eastern Asia"
2006,6.57857142857143,98.7142857142857,3.14285714285714,0,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
2007,6.57857142857143,98.7142857142857,3.14285714285714,0,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
1995,3.21,121,4,6.86867456335294,0,2,5.97058823529412,5.86798956035294,2.7650357774,4.075319781,3.370813487625,3.736852394,6.964285714,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,4.745285257,5.636876888,7.616,6.112,0,4.841219222,0,4.2615771652,0,0,0,1.082007978,5.7392312054,5.0383568092,3.259059116,"South-Eastern Asia"
2001,6.32,73,3,5.235294118,8.329700272,2,8,5.891248598,5.387597084,6.395348708,5.629629294,8.333333333,5,4.271845321,6.555345079,6.75309127991667,6.24576479558333,0.777777778,5.27912366,9.006787241,8.246609821,9.716643054,0,6.742510029,6.033895287,7.470588048,10,3.6881075,6.798147709,7.971011983,6.000351776,6.638634714,6.869999491,"South-Eastern Asia"
2010,7.05,65,2,8.247058824,9.226158038,8,7,8.118304215,3.247902571,3.043476333,4.349729667,5,4.166666667,3.420207439,7.685115799,3.79628239,4.584108743,0.827586207,3.989568868,8.740184536,9.188036041,9.2375,10,9.291430144,7.752044444,6.6939653,10,2.29466563,6.685168843,9.143524698,6.109245646,6.223444494,7.15873828,"South-Eastern Asia"
2003,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,2.83333333333333,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.888888889,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
2016,7.16,65,2,7.623529412,9.120230308,7,7.5,7.81093993,5.609980425,4.970558087,6.030970415,4.166666667,4.166666667,3.154432491,6.750077776,5.49102068,5.27679205,0.926829268,4.883138286,9.878061734,9.560352733,9.295,10,9.683353617,7.937333333,4.856197832,10,5.194911543,6.997110677,8.074054736,4.629365778,6.584825527,6.429415347,"South-Eastern Asia"
2016,6.85,84,3,4.347058824,9.223523916,6,7,6.642645685,5.129782358,4.431941509,5.153529643,3.333333333,4.166666667,6.272471398,7.468113305,5.086010297,5.186739763,0.846153846,4.741393669,9.835597278,9.750452914,9.96234,5,8.637097548,6.959111111,6.782771056,10,4.692085324,7.108491873,9.333333333,4.717367574,7.249522002,7.100074303,"South-Eastern Asia"
2004,6.77,69,3,6.952914759,9.10626703,6,7,7.264795447,5.703125,5.582010582,5.208333333,6.666666667,4.17,6.107323985,7.89132073,4.87559432783333,5.98073726258333,1,5.904111471,9.156415779,9.631168316,9.446446119,0,7.058507553,6.938222222,6.271813403,10,4.0111875,6.805305781,8.333333333,5.534046617,6.632182796,6.833187582,"South-Eastern Asia"
1980,6.61,15,1,4.517256486,8.828337875,4,2,4.83639859,6.13486512994444,6.63238356544444,8.4,8.302461972,6.7,4.68808736076471,7.44337527158824,6.75309127991667,6.24576479558333,0.777777778,5.861949548,8.812624485,8.776,8.626,10,9.053656121,6.373333333,7.19478948761111,10,5,7.124444444,6.299299299,7.60608436173684,7.35774656261111,6.180427524,"South-Eastern Asia"
2002,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
2005,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
1985,6.68,15,1,5.081932467,9.155313351,2,6,5.559311455,6.13486512994444,6.63238356544444,6.1,8.302461972,8.2,4.68808736076471,7.44337527158824,6.75309127991667,6.24576479558333,0.777777778,5.611583333,9.893078252,8.948,9.698,5,8.384769563,6.74,7.19478948761111,10,5,7.246666667,7.679346013,7.60608436173684,7.35774656261111,6.59714919,"South-Eastern Asia"
2014,7.02,74,2,7.564705882,8.844244121,7,7.5,7.727237501,5.053324874,4.852835457,5.528030938,4.167,5,1.915,5.93207953,5.219781733,4.855074087,0.923076923,4.543069083,9.079356587,9.256458172,8.721014918,10,9.264207419,8.036755556,5.33020162,10,5.686068837,7.263256503,8.100333333,4.641069678,6.102485645,6.281296219,"South-Eastern Asia"
2006,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
2006,6.8,77,3,5.591176471,8.076953062,2,8,5.917032383,7.060855327,7.282291785,7.851883018,8.333333333,6.666666667,4.271845321,6.489602832,6.031006248,5.666726005,0.777777778,5.891773881,8.829470452,8.489935029,9.278152872,0,6.649389588,6.609355556,7.055352646,10,6.100227051,7.441233813,9.745725043,7.718915633,6.911716773,8.125452483,"South-Eastern Asia"
2008,3.86,141,4,8.510539794,0,4,5,5.836846598,2.7650357774,2.9,3.370813487625,1.666666667,5,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.072222222,8.162162909,6.941076586,4.640092561,0,4.935833014,5.345066667,4.2615771652,0,0,1.781688889,2.219845401,5.7392312054,5.0383568092,3.688538696,"South-Eastern Asia"
1995,8.88,2,1,6.921595958,9.645776567,8,9,8.391843131,7.166666667,7.05,7.33,9.996471291,10,8.04739782652941,8.93148377947059,8.992500478,8.67383273283333,1,8.308627592,9.890230022,9.388,9.468,10,9.686557505,9.591111111,8.85,10,9.342083333,9.445798611,10,6.163366667,9.503738889,8.555701852,"South-Eastern Asia"
2016,7.34,49,2,7.9,9.095367847,10,7,8.498841962,4.264618953,3.230035305,5.441059272,4.166666667,4.166666667,3.116401178,7.925068367,3.976093928,4.299092293,0.897435897,4.27826495,8.605310592,9.438580359,9.64666,10,9.422637738,7.747866667,5.374414099,10,5.38680204,7.127270701,9.332072511,6.794622962,5.982803778,7.369833084,"South-Eastern Asia"
2012,6.85,81,3,5.382352941,8.452734292,2,8,5.958771808,5.91290141,6.495243462,6.999671518,8.333333333,6.666666667,5.59071999,8.650663592,6.520023149,5.985110608,0.666666667,5.662438308,8.873728921,7.454678422,9.668,0,6.499101836,6.930444444,7.531358364,10,5.942477656,7.601070116,9.527410855,7.914672481,8.176674467,8.539585934,"South-Eastern Asia"
1995,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,2.83333333333333,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.888888889,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
2001,8.67,2,1,5.415483258,8.80060961,8,9,7.804023217,6.800765991,7.854406039,7.846442064,10,10,8.478714273,8.942386522,8.992500478,8.67383273283333,1,8.560387841,9.870760157,8.717945729,9.800560409,10,9.597316574,9.975553338,9.246168454,10,7.634885577,9.214151842,10,6.231267605,8.27875111,8.170006238,"South-Eastern Asia"
2014,6.89,83,3,0,0,0,10,5,4.255264021,6.44,4.989275362,8.333333333,8.333333333,4.171,4.802773258,4.848202224,3.718395017,0.794871795,4.97494353,9.480199462,6.501866517,9.961114742,10,8.98579518,9.2368,4.179969748,10,5.438935132,7.21392622,9.4340699,8.68612414,6.661831285,8.260675108,"South-Eastern Asia"
2016,7.17,64,2,9.879411765,9.712056102,2,10,7.897866967,2.700124185,3.114145796,4.658861955,6,0,1.824541681,7.52818438,3.317419688,5.079974333,1,4.277906502,8.197496697,9.641029707,9.39561,10,9.308534101,7.644711111,4.597889975,10,7.05360867,7.324052439,9.5,6.548741864,5.135845438,7.061529101,"South-Eastern Asia"
2016,5.42,151,4,2.891176471,0,7,9,6.297058824,2.696954403,2.733533833,3.409609506,3.333333333,5,1.870795505,7.04584874,3.095484076,3.939206292,0.926829268,3.545876002,7.848682952,9.466555077,8.60706,0,6.480574507,5.397333333,2.932546187,10,1.540364186,4.967560927,5.891333333,5.591607049,5.939363133,5.807434505,"South-Eastern Asia"
2013,8.64,2,1,5.514705882,8.854173721,8,10,8.092219901,7.779989531,7.118874139,8.729053143,8.333333333,8.333333333,7.766531454,8.994561967,8.603103022,8.617689599,0.972972973,8.141414827,8.86304759,8.545034681,9.522546419,10,9.232657172,8.346133333,8.443840022,10,8.55039217,8.835091381,10,7.602554005,9.142029985,8.91486133,"South-Eastern Asia"
2000,5.86,90,3,8.979908166,8.302001956,7,6,7.57047753,3.006,4.008,3.13396,3.333333333,3.333333333,1.168872561,5.877203994,4.87105915933333,6.03675577075,0.666666667,2.840559908,5.562557114,0,9.256324041,10,6.204720289,7.882225693,5.992048333,10,4.830215,7.176122257,7.405421425,4.141133333,4.993891695,5.513482151,"South-Eastern Asia"
2015,7.2,64,2,9.832352941,9.712056102,2,10,7.886102261,2.968510907,3.01074111,4.735173552,6,0,1.824541681,7.52818438,3.359788259,5.41300942,1,4.354993664,7.769421998,9.656484459,9.755745988,10,9.295413111,7.446933333,4.670165506,10,7.125336174,7.310608753,10,6.54007023,4.931165098,7.157078443,"South-Eastern Asia"
1980,7.42,6,1,7.077958091,9.836512262,7,4,6.978617588,7.52642554127778,7.86656000377778,9.4,8.79606321966667,10,8.04739782652941,8.93148377947059,8.992500478,8.67383273283333,1,8.129638554,9.758968354,8.572,7.706,0,6.509242088,9.836666667,8.99651486516667,10,8,9.278888889,9.63630297,7.30149421178947,8.94658115622222,6.181535826,"South-Eastern Asia"
2008,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,4,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,1,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
1970,6.24857142857143,107.071428571429,3.21428571428571,9.23471806776471,0,0,4.89285714285714,7.04806030507143,4.26323749664286,4.32785701592857,4.61302843521429,4.86095,6.66668095264286,6.04002746994118,8.22643852470588,5.69537837608333,6.14193005008333,1,5.63855821058824,8.10060229578571,8.04853847378572,8.32704037492857,0,6.11904528607143,6.69199976686667,6.12346933247059,10,2.28282015507143,6.13854388064286,9.31550662078572,5.3399478802,4.78257270235714,6.3725287092,"South-Eastern Asia"
1970,6.25,24,2,5.473986054,8.138631164,4,7.40909090909091,5.870872406,6.13486512994444,6.63238356544444,6.5,8.302461972,6.48926757385714,4.68808736076471,7.44337527158824,6.75309127991667,6.24576479558333,0.777777778,5.193085991,9.710394669,8.844,9.922,0,7.119098667,4.666666667,7.19478948761111,9.8,5,6.488888889,7.43993994,7.60608436173684,7.35774656261111,6.601697423,"South-Eastern Asia"
1970,4.27,50,4,9.035636652,9.395021125,2,6.38636363636364,6.810219259,4.07168911755556,4.38058943016667,4.5,4.14180500416667,4.20541950109524,1.48117522517647,5.965053773,4.87105915933333,6.03675577075,0.333333333,2.920928502,0,0,7.276,10,4.319,5.4,5.98285349805556,6.6,0,4,1,4.68954883933333,5.45952743355556,3.311983333,"South-Eastern Asia"
2005,6.19,100,3,9.166903804,0,0,4,6.583451902,4.133858268,4.603174603,5.721393035,5,6.666666667,6.357791074,8.339297603,5.882352941,6,1,5.856059355,7.946632121,8.89643327,8.346242626,0,6.297327004,5.795426772,5.532874489,10,2.048025712,5.844081743,9.542806256,5.379951603,4.245701165,6.389486341,"South-Eastern Asia"
2016,6.42,112,3,9.214705882,0,0,6,7.607352941,4.337769747,4.115264615,4.993180037,5,6.666666667,5.687988778,8.716067102,5.550994078,6.09489441,0.780487805,5.060821486,8.252161428,8.272372013,9.35124,0,6.46894336,7.556266667,5.308907652,10,2.239655443,6.27620744,8.953395404,5.254315229,5.896364731,6.701358455,"South-Eastern Asia"
2004,6.8,67,3,7.975225101,9.245231608,8,7,8.055114177,2.817460317,2.817460317,2.976190476,6.53,3.333333333,3.493120942,7.831382348,4.25432478125,5.06655069308333,0.888888889,4.020492949,9.155508239,9.519562616,8.804920914,5,8.119997942,8.202222222,6.962400185,10,2.884615385,7.012309448,9.073483558,5.705564809,5.544657964,6.774568777,"South-Eastern Asia"
2009,6.69,83,3,6.038532895,9.294134265,6,7,7.08316679,5.533049598,5.122452615,4.852288552,5.833333333,4.166666667,6.107323985,8.548743205,4.647054828,5.988911621,0.925925926,5.435372158,8.96828511,9.533650268,9.830856782,0,7.08319804,7.435511111,7.076576646,10,2.915406055,6.856873453,8.956101993,5.696684936,6.374894275,7.009227068,"South-Eastern Asia"
1970,7.08,12,1,7.348573168,9.648141887,8,4,7.249178764,7.52642554127778,7.86656000377778,9.1,8.79606321966667,8.72220317442857,8.04739782652941,8.93148377947059,8.992500478,8.67383273283333,1,7.720430435,9.656282803,9.804,9.822,0,7.320570701,9.126666667,8.99651486516667,9.8,5,7.975555556,7.957957958,7.30149421178947,8.94658115622222,5.139098016,"South-Eastern Asia"
2011,6.92,77,3,0,0,0,10,5,6.774181822,5.369176697,5.923751512,8.333333333,8.333333333,4.171103526,4.802773258,6.901648117,8.33371355,0.794871795,5.877508633,9.43608137,3.67577222,9.596,10,8.176963398,8.66,6.773605749,10,5.441065555,7.718667826,7.084584585,8.984639084,7.43703545,7.835419707,"South-Eastern Asia"
2004,3.79,129,4,8.315718751,0,4,5,5.77190625,2.7650357774,2.6926,3.370813487625,0,5,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,2.470387805,6.443557528,3.902059147,9.093157252,0,4.859693482,4.56,4.2615771652,0,0,1.52,3.967886292,5.7392312054,5.0383568092,4.348341101,"South-Eastern Asia"
1990,7.26,14,1,5.582330678,9.482288828,4,6,6.266154876,6.13486512994444,6.63238356544444,6.6,8.302461972,8.3,4.68808736076471,7.44337527158824,6.75309127991667,6.24576479558333,0.777777778,5.794075172,8.686910832,7.92,9.41,10,9.004227708,6.755555556,7.19478948761111,10,5,7.251851852,7.812812813,8.1945,7.35774656261111,8.003656406,"South-Eastern Asia"
2009,6.6,87,3,5.285294118,8.904366183,2,8,6.047415075,5.564221794,5.856206279,6.820977536,8.333333333,6.666666667,4.384891722,8.119864607,6.051626618,5.736613547,0.666666667,5.327259454,8.600429476,7.524032941,9.883338319,0,6.501950184,6.070987422,6.650340422,10,5.622591673,7.085979879,9.62090544,7.754029572,6.677066478,8.01733383,"South-Eastern Asia"
2000,6.64,67,3,5.866309093,8.446866485,2,8,6.078293895,4.509,6.012,4.23418,8.333333333,5,4.271845321,6.555345079,6.75309127991667,6.24576479558333,0.777777778,4.941676665,9.122706055,8.785502021,9.693051953,5,8.150315007,5.916,7.667333333,10,3.6881075,6.817860208,7.950586895,6.011927833,7.663743585,7.208752771,"South-Eastern Asia"
2002,6.95,50,2,7.327883617,9.181483367,8,7,7.877341746,3.166666667,2.5,3,6.666666667,3.333333333,3.493120942,7.798511224,4.25432478125,5.06655069308333,0.888888889,4.0419927,8.521602602,9.106536365,9.400749064,10,9.257222008,8.168888889,5.916666667,10,3.134615385,6.805042735,9.032487137,5.716177581,5.526213612,6.758292777,"South-Eastern Asia"
2009,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
1975,4.1052380952381,133.238095238095,4,6.86867456335294,0,4.47368421052632,5.97058823529412,5.86798956035294,2.7650357774,3.18815570688889,3.370813487625,1.63908439233333,5.07925170066667,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.33288620904762,6.756413432,1.524,6.7,0,3.745103358,0,4.2615771652,0,0,0,1.356356356,5.7392312054,5.0383568092,3.431545642,"South-Eastern Asia"
2014,7.16,68,2,9.817647059,9.640676123,2,10,7.864580795,2.488812075,2.858145076,4.291659522,6.2,0,1.825,7.495313256,3.244600283,5.149270405,1,4.194100077,8.159742263,9.651875632,9.228952289,10,9.260142546,7.606933333,4.739562767,10,7.891724824,7.559555231,9.244,6.6900501,4.881056223,6.938368774,"South-Eastern Asia"
1975,6.24857142857143,107.071428571429,3.21428571428571,9.23471806776471,0,0,4.89285714285714,7.04806030507143,4.26323749664286,4.32785701592857,4.61302843521429,4.86095,6.66668095264286,6.04002746994118,8.22643852470588,5.69537837608333,6.14193005008333,1,5.63855821058824,8.10060229578571,8.04853847378572,8.32704037492857,0,6.11904528607143,6.69199976686667,6.12346933247059,10,2.28282015507143,6.13854388064286,9.31550662078572,5.3399478802,4.78257270235714,6.3725287092,"South-Eastern Asia"
1995,6.24857142857143,107.071428571429,3.21428571428571,9.23471806776471,0,0,4.89285714285714,7.04806030507143,4.26323749664286,4.32785701592857,4.61302843521429,4.86095,6.66668095264286,6.04002746994118,8.22643852470588,5.69537837608333,6.14193005008333,1,5.63855821058824,8.10060229578571,8.04853847378572,8.32704037492857,0,6.11904528607143,6.69199976686667,6.12346933247059,10,2.28282015507143,6.13854388064286,9.31550662078572,5.3399478802,4.78257270235714,6.3725287092,"South-Eastern Asia"
2003,6.12,89,3,8.331967166,7.651226158,7,6,7.245798331,4.5,4.833333333,4.833333333,5,3.333333333,1.168872561,5.877203994,4.87105915933333,6.03675577075,0.666666667,3.517390067,7.758844926,7.462639374,8.682856163,5,7.226085116,7.904444444,6.666666667,10,3.602564103,7.043418803,7.138886813,4.844444444,4.750219333,5.577850197,"South-Eastern Asia"
1980,4.79,63,3,6.839528688,9.237057221,2,3,5.269146477,4.07168911755556,4.38058943016667,4.6,4.14180500416667,1.7,1.48117522517647,5.965053773,4.87105915933333,6.03675577075,0.666666667,2.839024991,6.30105253,6.072,3.802,10,6.543763133,6.133333333,5.98285349805556,9.6,0,5.244444444,3.175842509,4.68954883933333,5.45952743355556,4.049382195,"South-Eastern Asia"
2002,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,2.83333333333333,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.888888889,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
2001,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,2.83333333333333,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.888888889,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
2013,7.07,70,2,5.588235294,8.579944976,4,8,6.542045067,6.449882806,6.728577608,7.159972214,8.333333333,6.666666667,4.995259717,8.660113211,6.886540404,6.48081504,0.675675676,5.805393366,8.799733828,8.039389246,9.578997538,0,6.604530153,7.131111111,7.787384395,10,6.020368086,7.734715898,9.487349905,8.04346172,8.501752731,8.677521452,"South-Eastern Asia"
2011,6.87,81,3,7.617647059,9.029155313,7,7.5,7.786700593,4.28159015,4.620663278,5.093396958,4.166666667,5,1.711495281,6.034135412,4.848843868,5.517040995,0.896551724,4.348775467,9.144840708,8.265529654,8.928,10,9.08459259,7.799111111,6.393098635,10,2.916160302,6.777092512,8.154385827,4.696563532,6.1973196,6.349422986,"South-Eastern Asia"
2005,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,6,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.888888889,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
